Locator2,CollectDate,Month,Depth,ParmName,Units,Value,Mdl
807,22-03-84,3,A,Conductivity,umhos/cm,73,
807,24-05-84,5,A,Conductivity,umhos/cm,110,
807,25-09-84,9,A,Conductivity,umhos/cm,112,
807,04-12-84,12,A,Conductivity,umhos/cm,94,
807,19-02-85,2,A,Conductivity,umhos/cm,84,
807,21-05-85,5,A,Conductivity,umhos/cm,79,
807,20-08-85,8,A,Conductivity,umhos/cm,88,
807,13-11-85,11,A,Conductivity,umhos/cm,87,
807,07-01-92,1,A,Conductivity,umhos/cm,95,
807,04-02-92,2,A,Conductivity,umhos/cm,97,
807,02-03-92,3,A,Conductivity,umhos/cm,92,
807,23-03-92,3,A,Conductivity,umhos/cm,98,
807,06-04-92,4,A,Conductivity,umhos/cm,101,
807,20-04-92,4,A,Conductivity,umhos/cm,94,
807,04-05-92,5,A,Conductivity,umhos/cm,93,
807,18-05-92,5,A,Conductivity,umhos/cm,92,
807,01-06-92,6,A,Conductivity,umhos/cm,90,
807,06-07-92,7,A,Conductivity,umhos/cm,104,
807,03-08-92,8,A,Conductivity,umhos/cm,100,
807,08-09-92,9,A,Conductivity,umhos/cm,99,
807,05-10-92,10,A,Conductivity,umhos/cm,97,
807,02-11-92,11,A,Conductivity,umhos/cm,97,
807,01-12-92,12,A,Conductivity,umhos/cm,99,
807,04-01-93,1,A,Conductivity,umhos/cm,102,
807,01-02-93,2,A,Conductivity,umhos/cm,104,
807,01-03-93,3,A,Conductivity,umhos/cm,100,
807,16-03-93,3,A,Conductivity,umhos/cm,100,
807,05-04-93,4,A,Conductivity,umhos/cm,98,
807,19-04-93,4,A,Conductivity,umhos/cm,101,
807,03-05-93,5,A,Conductivity,umhos/cm,96,
807,25-05-93,5,A,Conductivity,umhos/cm,98,
807,07-06-93,6,A,Conductivity,umhos/cm,96,
807,06-07-93,7,A,Conductivity,umhos/cm,98,
807,02-08-93,8,A,Conductivity,umhos/cm,99,
807,07-09-93,9,A,Conductivity,umhos/cm,102,
807,04-10-93,10,A,Conductivity,umhos/cm,104,
807,01-11-93,11,A,Conductivity,umhos/cm,106,
807,07-12-93,12,A,Conductivity,umhos/cm,103,
807,05-01-94,1,A,Conductivity,umhos/cm,101,
807,15-02-94,2,A,Conductivity,umhos/cm,99.7,
807,07-03-94,3,A,Conductivity,umhos/cm,101.1,
807,21-03-94,3,A,Conductivity,umhos/cm,102.3,
807,04-04-94,4,A,Conductivity,umhos/cm,101.1,
807,18-04-94,4,A,Conductivity,umhos/cm,101.2,
807,02-05-94,5,A,Conductivity,umhos/cm,108.8,
807,23-05-94,5,A,Conductivity,umhos/cm,108,
807,06-06-94,6,A,Conductivity,umhos/cm,104.3,
807,05-07-94,7,A,Conductivity,umhos/cm,107.9,
807,03-08-94,8,A,Conductivity,umhos/cm,107.2,
807,06-09-94,9,A,Conductivity,umhos/cm,100.7,
807,03-10-94,10,A,Conductivity,umhos/cm,107.6,
807,02-11-94,11,A,Conductivity,umhos/cm,104.8,
807,05-12-94,12,A,Conductivity,umhos/cm,105.1,
807,19-01-95,1,A,Conductivity,umhos/cm,91.2,
807,06-02-95,2,A,Conductivity,umhos/cm,105.5,
807,06-03-95,3,A,Conductivity,umhos/cm,97,
807,20-03-95,3,A,Conductivity,umhos/cm,96.3,
807,03-04-95,4,A,Conductivity,umhos/cm,96.1,
807,17-04-95,4,A,Conductivity,umhos/cm,98.6,
807,01-05-95,5,A,Conductivity,umhos/cm,99.4,
807,15-05-95,5,A,Conductivity,umhos/cm,101.8,
807,06-06-95,6,A,Conductivity,umhos/cm,102.2,
807,11-07-95,7,A,Conductivity,umhos/cm,107.7,
807,02-08-95,8,A,Conductivity,umhos/cm,98.4,
807,11-09-95,9,A,Conductivity,umhos/cm,99.4,0.5
807,11-09-95,9,A,Conductivity,umhos/cm,110.9,
807,04-10-95,10,A,Conductivity,umhos/cm,149,
807,06-11-95,11,A,Conductivity,umhos/cm,103,
807,04-12-95,12,A,Conductivity,umhos/cm,105.8,
807,02-01-96,1,A,Conductivity,umhos/cm,104.8,
807,06-02-96,2,A,Conductivity,umhos/cm,98.5,
807,05-03-96,3,A,Conductivity,umhos/cm,98.9,
807,20-03-96,3,A,Conductivity,umhos/cm,99.8,
807,08-04-96,4,A,Conductivity,umhos/cm,98.4,
807,23-04-96,4,A,Conductivity,umhos/cm,87,
807,07-05-96,5,A,Conductivity,umhos/cm,98.1,
807,22-05-96,5,A,Conductivity,umhos/cm,98.6,
807,03-06-96,6,A,Conductivity,umhos/cm,100.9,
807,17-06-96,6,A,Conductivity,umhos/cm,99.6,
807,01-07-96,7,A,Conductivity,umhos/cm,99.4,
807,05-08-96,8,A,Conductivity,umhos/cm,103.9,
807,20-08-96,8,A,Conductivity,umhos/cm,100.5,
807,04-09-96,9,A,Conductivity,umhos/cm,103.4,
807,16-09-96,9,A,Conductivity,umhos/cm,100.6,
807,03-10-96,10,A,Conductivity,umhos/cm,103.4,
807,05-11-96,11,A,Conductivity,umhos/cm,90.5,
807,03-12-96,12,A,Conductivity,umhos/cm,103.2,
807,23-01-97,1,A,Conductivity,umhos/cm,92.1,
807,04-02-97,2,A,Conductivity,umhos/cm,86.7,
807,04-03-97,3,A,Conductivity,umhos/cm,97.7,
807,01-04-97,4,A,Conductivity,umhos/cm,95,
807,06-05-97,5,A,Conductivity,umhos/cm,89.7,
807,04-06-97,6,A,Conductivity,umhos/cm,94.1,
807,01-07-97,7,A,Conductivity,umhos/cm,102,
807,05-08-97,8,A,Conductivity,umhos/cm,92.3,
807,03-09-97,9,A,Conductivity,umhos/cm,92.5,
807,07-10-97,10,A,Conductivity,umhos/cm,90,
807,04-11-97,11,A,Conductivity,umhos/cm,94.1,
807,02-12-97,12,A,Conductivity,umhos/cm,89.5,
807,06-01-98,1,A,Conductivity,umhos/cm,87.7,
807,02-02-98,2,A,Conductivity,umhos/cm,89.7,
807,02-03-98,3,A,Conductivity,umhos/cm,98.5,
807,07-04-98,4,A,Conductivity,umhos/cm,102,
807,04-05-98,5,A,Conductivity,umhos/cm,99.9,
807,02-06-98,6,A,Conductivity,umhos/cm,98.5,
807,07-07-98,7,A,Conductivity,umhos/cm,98.5,
807,04-08-98,8,A,Conductivity,umhos/cm,101,
807,10-09-98,9,A,Conductivity,umhos/cm,105,
807,06-10-98,10,A,Conductivity,umhos/cm,103,
807,03-11-98,11,A,Conductivity,umhos/cm,101,
807,30-11-98,11,A,Conductivity,umhos/cm,99.5,
807,04-01-99,1,A,Conductivity,umhos/cm,111,
807,01-02-99,2,A,Conductivity,umhos/cm,94,0.5
807,01-02-99,2,A,Conductivity,umhos/cm,103,
807,07-06-99,6,A,Conductivity,umhos/cm,107,
807,06-07-99,7,A,Conductivity,umhos/cm,104,
807,02-08-99,8,A,Conductivity,umhos/cm,103,
807,16-08-99,8,A,Conductivity,umhos/cm,117.2,
807,07-09-99,9,A,Conductivity,umhos/cm,116,
807,22-09-99,9,A,Conductivity,umhos/cm,109.3,
807,04-10-99,10,A,Conductivity,umhos/cm,107,
807,01-11-99,11,A,Conductivity,umhos/cm,96.7,
807,09-12-99,12,A,Conductivity,umhos/cm,112,
807,03-01-00,1,A,Conductivity,umhos/cm,104,
807,07-02-00,2,A,Conductivity,umhos/cm,91.7,
807,06-03-00,3,A,Conductivity,umhos/cm,104.2,
807,03-04-00,4,A,Conductivity,umhos/cm,0,
807,01-05-00,5,A,Conductivity,umhos/cm,94,
807,15-05-00,5,A,Conductivity,umhos/cm,87.1,
807,06-06-00,6,A,Conductivity,umhos/cm,106.7,
807,03-07-00,7,A,Conductivity,umhos/cm,101.4,
807,17-07-00,7,A,Conductivity,umhos/cm,97.3,
807,07-08-00,8,A,Conductivity,umhos/cm,102,
807,02-10-00,10,A,Conductivity,umhos/cm,96.2,
807,30-10-00,10,A,Conductivity,umhos/cm,98.1,
807,05-12-00,12,A,Conductivity,umhos/cm,99.2,
807,02-01-01,1,A,Conductivity,umhos/cm,100,
807,29-01-01,1,A,Conductivity,umhos/cm,95.1,
807,28-02-01,2,A,Conductivity,umhos/cm,100,
807,20-03-01,3,A,Conductivity,umhos/cm,97.4,
807,29-05-01,5,A,Conductivity,umhos/cm,99.6,
807,04-09-01,9,A,Conductivity,umhos/cm,101,
807,17-09-01,9,A,Conductivity,umhos/cm,91.2,
807,01-10-01,10,A,Conductivity,umhos/cm,110,
807,04-03-02,3,A,Conductivity,umhos/cm,96.2,
807,01-04-02,4,A,Conductivity,umhos/cm,97,
807,15-04-02,4,A,Conductivity,umhos/cm,92.9,
807,06-05-02,5,A,Conductivity,umhos/cm,86.7,
807,20-05-02,5,A,Conductivity,umhos/cm,96.6,
807,01-07-02,7,A,Conductivity,umhos/cm,97.2,
807,08-10-02,10,A,Conductivity,umhos/cm,102,
807,05-11-02,11,A,Conductivity,umhos/cm,98.7,
807,06-01-03,1,A,Conductivity,umhos/cm,95.9,
807,22-04-03,4,A,Conductivity,umhos/cm,99,
807,05-05-03,5,A,Conductivity,umhos/cm,97.5,
807,02-06-03,6,A,Conductivity,umhos/cm,96.9,
807,07-07-03,7,A,Conductivity,umhos/cm,97.9,
807,02-09-03,9,A,Conductivity,umhos/cm,99.9,
807,07-10-03,10,A,Conductivity,umhos/cm,103,
814,23-03-92,3,A,Conductivity,umhos/cm,100,
814,25-05-99,5,A,Conductivity,umhos/cm,87.6,
814,22-05-01,5,A,Conductivity,umhos/cm,84.2,
814,20-08-01,8,A,Conductivity,umhos/cm,104,
814,15-04-02,4,A,Conductivity,umhos/cm,92.9,
814,19-06-02,6,A,Conductivity,umhos/cm,95.9,
814,07-07-03,7,A,Conductivity,umhos/cm,97.3,
814,07-10-03,10,A,Conductivity,umhos/cm,103,
817,14-04-82,4,A,Conductivity,umhos/cm,90,
817,29-04-82,4,A,Conductivity,umhos/cm,89,
817,11-05-82,5,A,Conductivity,umhos/cm,95,
817,24-05-82,5,A,Conductivity,umhos/cm,97,
817,07-06-82,6,A,Conductivity,umhos/cm,94,
817,28-06-82,6,A,Conductivity,umhos/cm,91,
817,13-07-82,7,A,Conductivity,umhos/cm,94,
817,26-07-82,7,A,Conductivity,umhos/cm,101,
817,09-08-82,8,A,Conductivity,umhos/cm,95,
817,23-08-82,8,A,Conductivity,umhos/cm,99,
817,07-09-82,9,A,Conductivity,umhos/cm,126,
817,27-09-82,9,A,Conductivity,umhos/cm,84,
817,11-10-82,10,A,Conductivity,umhos/cm,90,
817,27-10-82,10,A,Conductivity,umhos/cm,95,
817,09-11-82,11,A,Conductivity,umhos/cm,92,
817,22-11-82,11,A,Conductivity,umhos/cm,92,
817,07-12-82,12,A,Conductivity,umhos/cm,88,
817,20-12-82,12,A,Conductivity,umhos/cm,83,
817,17-01-83,1,A,Conductivity,umhos/cm,95,
817,08-02-83,2,A,Conductivity,umhos/cm,94,
817,22-02-83,2,A,Conductivity,umhos/cm,95,
817,05-01-94,1,A,Conductivity,umhos/cm,103,
817,15-02-94,2,A,Conductivity,umhos/cm,103.9,
817,07-03-94,3,A,Conductivity,umhos/cm,102.7,
817,21-03-94,3,A,Conductivity,umhos/cm,101.5,
817,04-04-94,4,A,Conductivity,umhos/cm,104.4,
817,18-04-94,4,A,Conductivity,umhos/cm,107.8,
817,02-05-94,5,A,Conductivity,umhos/cm,118.2,
817,23-05-94,5,A,Conductivity,umhos/cm,112.4,
817,06-06-94,6,A,Conductivity,umhos/cm,108.7,
817,05-07-94,7,A,Conductivity,umhos/cm,109.3,
817,03-08-94,8,A,Conductivity,umhos/cm,109,
817,06-09-94,9,A,Conductivity,umhos/cm,100,0.5
817,06-09-94,9,A,Conductivity,umhos/cm,0,
817,03-10-94,10,A,Conductivity,umhos/cm,106.4,
817,02-11-94,11,A,Conductivity,umhos/cm,104.5,
817,05-12-94,12,A,Conductivity,umhos/cm,106.5,
817,18-01-95,1,A,Conductivity,umhos/cm,90.8,
817,06-02-95,2,A,Conductivity,umhos/cm,118.2,
817,06-03-95,3,A,Conductivity,umhos/cm,97.2,
817,20-03-95,3,A,Conductivity,umhos/cm,100,
817,03-04-95,4,A,Conductivity,umhos/cm,106.6,
817,17-04-95,4,A,Conductivity,umhos/cm,98.7,
817,01-05-95,5,A,Conductivity,umhos/cm,101.8,
817,15-05-95,5,A,Conductivity,umhos/cm,113.6,
817,06-06-95,6,A,Conductivity,umhos/cm,101.3,
817,11-07-95,7,A,Conductivity,umhos/cm,106.7,
817,02-08-95,8,A,Conductivity,umhos/cm,104.2,
817,11-09-95,9,A,Conductivity,umhos/cm,98.9,0.5
817,11-09-95,9,A,Conductivity,umhos/cm,112.7,
817,04-10-95,10,A,Conductivity,umhos/cm,156,
817,06-11-95,11,A,Conductivity,umhos/cm,104,
817,04-12-95,12,A,Conductivity,umhos/cm,103.7,
817,02-01-96,1,A,Conductivity,umhos/cm,101.5,
817,06-02-96,2,A,Conductivity,umhos/cm,101.8,
817,05-03-96,3,A,Conductivity,umhos/cm,103.8,
817,20-03-96,3,A,Conductivity,umhos/cm,98.4,
817,08-04-96,4,A,Conductivity,umhos/cm,122.9,
817,23-04-96,4,A,Conductivity,umhos/cm,85.7,
817,07-05-96,5,A,Conductivity,umhos/cm,98.6,
817,22-05-96,5,A,Conductivity,umhos/cm,100.1,
817,03-06-96,6,A,Conductivity,umhos/cm,105.4,
817,17-06-96,6,A,Conductivity,umhos/cm,104,
817,01-07-96,7,A,Conductivity,umhos/cm,101.6,
817,25-07-96,7,A,Conductivity,umhos/cm,105.1,
817,05-08-96,8,A,Conductivity,umhos/cm,105.1,
817,20-08-96,8,A,Conductivity,umhos/cm,102,
817,04-09-96,9,A,Conductivity,umhos/cm,101.9,
817,16-09-96,9,A,Conductivity,umhos/cm,102,
817,03-10-96,10,A,Conductivity,umhos/cm,104.9,
817,05-11-96,11,A,Conductivity,umhos/cm,89.3,
817,03-12-96,12,A,Conductivity,umhos/cm,99.7,
817,23-01-97,1,A,Conductivity,umhos/cm,90.2,
817,04-02-97,2,A,Conductivity,umhos/cm,86.9,
817,04-03-97,3,A,Conductivity,umhos/cm,94.4,
817,01-04-97,4,A,Conductivity,umhos/cm,93.2,
817,06-05-97,5,A,Conductivity,umhos/cm,89.6,
817,04-06-97,6,A,Conductivity,umhos/cm,96.5,
817,01-07-97,7,A,Conductivity,umhos/cm,89.7,
817,05-08-97,8,A,Conductivity,umhos/cm,95.8,
817,03-09-97,9,A,Conductivity,umhos/cm,94.6,
817,07-10-97,10,A,Conductivity,umhos/cm,92.1,
817,04-11-97,11,A,Conductivity,umhos/cm,93.7,
817,02-12-97,12,A,Conductivity,umhos/cm,87.5,
817,06-01-98,1,A,Conductivity,umhos/cm,87.3,
817,02-02-98,2,A,Conductivity,umhos/cm,93.5,
817,02-03-98,3,A,Conductivity,umhos/cm,97.3,
817,07-04-98,4,A,Conductivity,umhos/cm,107,
817,04-05-98,5,A,Conductivity,umhos/cm,102,
817,02-06-98,6,A,Conductivity,umhos/cm,101,
817,07-07-98,7,A,Conductivity,umhos/cm,102,
817,04-08-98,8,A,Conductivity,umhos/cm,108,
817,10-09-98,9,A,Conductivity,umhos/cm,105,
817,06-10-98,10,A,Conductivity,umhos/cm,105,
817,03-11-98,11,A,Conductivity,umhos/cm,102,
817,30-11-98,11,A,Conductivity,umhos/cm,97,
817,04-01-99,1,A,Conductivity,umhos/cm,101,
817,01-02-99,2,A,Conductivity,umhos/cm,92.7,0.5
817,01-02-99,2,A,Conductivity,umhos/cm,100,
817,25-05-99,5,A,Conductivity,umhos/cm,89.1,
817,07-06-99,6,A,Conductivity,umhos/cm,107,
817,02-08-99,8,A,Conductivity,umhos/cm,104,
817,16-08-99,8,A,Conductivity,umhos/cm,114.5,
817,07-09-99,9,A,Conductivity,umhos/cm,116,
817,04-10-99,10,A,Conductivity,umhos/cm,109,
817,01-11-99,11,A,Conductivity,umhos/cm,97.6,
817,09-12-99,12,A,Conductivity,umhos/cm,111,
817,03-01-00,1,A,Conductivity,umhos/cm,106.2,
817,07-02-00,2,A,Conductivity,umhos/cm,93.6,
817,06-03-00,3,A,Conductivity,umhos/cm,103.8,
817,20-03-00,3,A,Conductivity,umhos/cm,92.1,
817,03-04-00,4,A,Conductivity,umhos/cm,0,
817,01-05-00,5,A,Conductivity,umhos/cm,93.1,
817,15-05-00,5,A,Conductivity,umhos/cm,87.2,
817,06-06-00,6,A,Conductivity,umhos/cm,108.5,
817,19-06-00,6,A,Conductivity,umhos/cm,101.8,
817,19-06-00,6,A,Conductivity,umhos/cm,101.8,
817,03-07-00,7,A,Conductivity,umhos/cm,106.3,
817,17-07-00,7,A,Conductivity,umhos/cm,104.9,
817,07-08-00,8,A,Conductivity,umhos/cm,103.3,
817,18-09-00,9,A,Conductivity,umhos/cm,100.7,
817,02-10-00,10,A,Conductivity,umhos/cm,97.1,
817,30-10-00,10,A,Conductivity,umhos/cm,98.6,
817,05-12-00,12,A,Conductivity,umhos/cm,97.9,
817,02-01-01,1,A,Conductivity,umhos/cm,96.7,
817,29-01-01,1,A,Conductivity,umhos/cm,95.5,
817,20-03-01,3,A,Conductivity,umhos/cm,97,
817,02-04-01,4,A,Conductivity,umhos/cm,84.5,
817,02-04-01,4,A,Conductivity,umhos/cm,84.5,
817,01-05-01,5,A,Conductivity,umhos/cm,104,
817,29-05-01,5,A,Conductivity,umhos/cm,99.6,
817,18-06-01,6,A,Conductivity,umhos/cm,102,
817,20-08-01,8,A,Conductivity,umhos/cm,103.9,
817,17-09-01,9,A,Conductivity,umhos/cm,92,
817,03-12-01,12,A,Conductivity,umhos/cm,95.5,
817,07-01-02,1,A,Conductivity,umhos/cm,94.7,
817,04-03-02,3,A,Conductivity,umhos/cm,99.7,
817,19-03-02,3,A,Conductivity,umhos/cm,85.8,
817,15-04-02,4,A,Conductivity,umhos/cm,94.5,
817,06-05-02,5,A,Conductivity,umhos/cm,87.6,
817,20-05-02,5,A,Conductivity,umhos/cm,96.8,
817,03-06-02,6,A,Conductivity,umhos/cm,96.9,
817,19-06-02,6,A,Conductivity,umhos/cm,100,
817,01-07-02,7,A,Conductivity,umhos/cm,98.8,
817,05-08-02,8,A,Conductivity,umhos/cm,102,
817,03-09-02,9,A,Conductivity,umhos/cm,98.3,
817,16-09-02,9,A,Conductivity,umhos/cm,101.5,
817,08-10-02,10,A,Conductivity,umhos/cm,102,
817,05-11-02,11,A,Conductivity,umhos/cm,99.9,
817,06-01-03,1,A,Conductivity,umhos/cm,98.4,
817,04-02-03,2,A,Conductivity,umhos/cm,94.9,
817,03-03-03,3,A,Conductivity,umhos/cm,101,
817,09-04-03,4,A,Conductivity,umhos/cm,98.6,
817,05-05-03,5,A,Conductivity,umhos/cm,99.6,
817,07-07-03,7,A,Conductivity,umhos/cm,99.4,
817,04-08-03,8,A,Conductivity,umhos/cm,106,
817,07-10-03,10,A,Conductivity,umhos/cm,105,
826,16-07-01,7,A,Conductivity,umhos/cm,97.6,
826,01-07-02,7,A,Conductivity,umhos/cm,97.4,
807,02-03-99,3,A,Conductivity,umhos/cm,87.1,
807,22-04-99,4,A,Conductivity,umhos/cm,91.4,
807,25-05-99,5,A,Conductivity,umhos/cm,89.5,
807,20-03-00,3,A,Conductivity,umhos/cm,96,
807,20-04-00,4,A,Conductivity,umhos/cm,96.8,
807,18-09-00,9,A,Conductivity,umhos/cm,99.3,
807,22-05-01,5,A,Conductivity,umhos/cm,83.6,
807,03-07-01,7,A,Conductivity,umhos/cm,100,
807,06-08-01,8,A,Conductivity,umhos/cm,102,
807,07-01-02,1,A,Conductivity,umhos/cm,96.8,
807,19-06-02,6,A,Conductivity,umhos/cm,99.1,
807,20-08-02,8,A,Conductivity,umhos/cm,97.9,
807,03-09-02,9,A,Conductivity,umhos/cm,97.3,
807,04-02-03,2,A,Conductivity,umhos/cm,96.5,
807,03-03-03,3,A,Conductivity,umhos/cm,101,
807,04-08-03,8,A,Conductivity,umhos/cm,107,
814,03-06-02,6,A,Conductivity,umhos/cm,92.3,
817,01-03-99,3,A,Conductivity,umhos/cm,93,
817,22-04-99,4,A,Conductivity,umhos/cm,90.3,
817,03-05-99,5,A,Conductivity,umhos/cm,101,
817,06-07-99,7,A,Conductivity,umhos/cm,106,
817,20-04-00,4,A,Conductivity,umhos/cm,97.6,
817,28-02-01,2,A,Conductivity,umhos/cm,98.5,
817,03-07-01,7,A,Conductivity,umhos/cm,106,
817,01-10-01,10,A,Conductivity,umhos/cm,109,
817,29-01-02,1,A,Conductivity,umhos/cm,95.9,
817,02-12-02,12,A,Conductivity,umhos/cm,99.1,
817,22-04-03,4,A,Conductivity,umhos/cm,104.5,
817,02-06-03,6,A,Conductivity,umhos/cm,101,
817,02-09-03,9,A,Conductivity,umhos/cm,102,
807,03-05-99,5,A,Conductivity,umhos/cm,102,
817,22-09-99,9,A,Conductivity,umhos/cm,110.9,
817,21-08-00,8,A,Conductivity,umhos/cm,90.4,
807,05-11-01,11,A,Conductivity,umhos/cm,97.6,
807,09-04-03,4,A,Conductivity,umhos/cm,98.1,
807,19-06-00,6,A,Conductivity,umhos/cm,98.4,
807,19-06-00,6,A,Conductivity,umhos/cm,98.4,
807,02-12-02,12,A,Conductivity,umhos/cm,98.7,
807,21-08-00,8,A,Conductivity,umhos/cm,91.5,
807,15-07-02,7,A,Conductivity,umhos/cm,96.9,
804,28-02-01,2,A,Conductivity,umhos/cm,109,
804,15-04-02,4,A,Conductivity,umhos/cm,98.6,
804,06-05-02,5,A,Conductivity,umhos/cm,87.9,
804,19-08-97,8,A,Conductivity,umhos/cm,92.9,
804,16-08-99,8,A,Conductivity,umhos/cm,115.8,
804,22-09-99,9,A,Conductivity,umhos/cm,112.1,
804,02-01-01,1,A,Conductivity,umhos/cm,97.2,
804,01-04-02,4,A,Conductivity,umhos/cm,103,
804,02-12-02,12,A,Conductivity,umhos/cm,99.6,
804,07-07-03,7,A,Conductivity,umhos/cm,99.3,
804,05-01-94,1,A,Conductivity,umhos/cm,101,
804,15-02-94,2,A,Conductivity,umhos/cm,100.2,
804,02-05-94,5,A,Conductivity,umhos/cm,116.8,
804,23-05-94,5,A,Conductivity,umhos/cm,111.6,
804,06-06-94,6,A,Conductivity,umhos/cm,104.8,
804,05-07-94,7,A,Conductivity,umhos/cm,108,
804,03-08-94,8,A,Conductivity,umhos/cm,110.2,
804,06-09-94,9,A,Conductivity,umhos/cm,101.4,
804,03-10-94,10,A,Conductivity,umhos/cm,110,
804,02-11-94,11,A,Conductivity,umhos/cm,103.9,
804,18-01-95,1,A,Conductivity,umhos/cm,92.4,
804,06-02-95,2,A,Conductivity,umhos/cm,118.9,
804,06-03-95,3,A,Conductivity,umhos/cm,102.7,
804,20-03-95,3,A,Conductivity,umhos/cm,106.1,
804,03-04-95,4,A,Conductivity,umhos/cm,103.2,
804,17-04-95,4,A,Conductivity,umhos/cm,105.3,
804,01-05-95,5,A,Conductivity,umhos/cm,101.5,
804,15-05-95,5,A,Conductivity,umhos/cm,102.9,
804,06-06-95,6,A,Conductivity,umhos/cm,102.1,
804,11-07-95,7,A,Conductivity,umhos/cm,107.9,
804,02-08-95,8,A,Conductivity,umhos/cm,97.4,
804,11-09-95,9,A,Conductivity,umhos/cm,116.1,
804,04-10-95,10,A,Conductivity,umhos/cm,153,
804,06-11-95,11,A,Conductivity,umhos/cm,104.1,
804,04-12-95,12,A,Conductivity,umhos/cm,104.1,
804,02-01-96,1,A,Conductivity,umhos/cm,106.8,
804,06-02-96,2,A,Conductivity,umhos/cm,101.9,
804,05-03-96,3,A,Conductivity,umhos/cm,101,
804,20-03-96,3,A,Conductivity,umhos/cm,101.4,
804,08-04-96,4,A,Conductivity,umhos/cm,100.8,
804,23-04-96,4,A,Conductivity,umhos/cm,95.1,
804,07-05-96,5,A,Conductivity,umhos/cm,102.4,
804,22-05-96,5,A,Conductivity,umhos/cm,106.5,
804,03-06-96,6,A,Conductivity,umhos/cm,101.1,
804,17-06-96,6,A,Conductivity,umhos/cm,98.7,
804,01-07-96,7,A,Conductivity,umhos/cm,100.6,
804,25-07-96,7,A,Conductivity,umhos/cm,102.7,
804,05-08-96,8,A,Conductivity,umhos/cm,105.3,
804,20-08-96,8,A,Conductivity,umhos/cm,105.5,
804,04-09-96,9,A,Conductivity,umhos/cm,107.1,
804,16-09-96,9,A,Conductivity,umhos/cm,101.5,
804,03-10-96,10,A,Conductivity,umhos/cm,104.7,
804,05-11-96,11,A,Conductivity,umhos/cm,89.2,
804,03-12-96,12,A,Conductivity,umhos/cm,99.1,
804,23-01-97,1,A,Conductivity,umhos/cm,91,
804,04-02-97,2,A,Conductivity,umhos/cm,91.6,
804,04-03-97,3,A,Conductivity,umhos/cm,98.4,
804,01-04-97,4,A,Conductivity,umhos/cm,104,
804,06-05-97,5,A,Conductivity,umhos/cm,0,
804,04-06-97,6,A,Conductivity,umhos/cm,102,
804,01-07-97,7,A,Conductivity,umhos/cm,90.8,
804,05-08-97,8,A,Conductivity,umhos/cm,94.8,
804,03-09-97,9,A,Conductivity,umhos/cm,97.2,
804,07-10-97,10,A,Conductivity,umhos/cm,92.4,
804,02-12-97,12,A,Conductivity,umhos/cm,87.8,
804,06-01-98,1,A,Conductivity,umhos/cm,89.4,
804,02-02-98,2,A,Conductivity,umhos/cm,94,
804,02-03-98,3,A,Conductivity,umhos/cm,105,
804,07-04-98,4,A,Conductivity,umhos/cm,102,
804,20-04-98,4,A,Conductivity,umhos/cm,105.1,
804,04-05-98,5,A,Conductivity,umhos/cm,101,
804,02-06-98,6,A,Conductivity,umhos/cm,102,
804,07-07-98,7,A,Conductivity,umhos/cm,102,
804,04-08-98,8,A,Conductivity,umhos/cm,101,
804,10-09-98,9,A,Conductivity,umhos/cm,109,
804,06-10-98,10,A,Conductivity,umhos/cm,105,
804,03-11-98,11,A,Conductivity,umhos/cm,103,
804,30-11-98,11,A,Conductivity,umhos/cm,98,
804,04-01-99,1,A,Conductivity,umhos/cm,99.6,
804,01-02-99,2,A,Conductivity,umhos/cm,104,
804,05-04-99,4,A,Conductivity,umhos/cm,89.7,
804,07-06-99,6,A,Conductivity,umhos/cm,110,
804,02-08-99,8,A,Conductivity,umhos/cm,105,
804,04-10-99,10,A,Conductivity,umhos/cm,109,
804,09-12-99,12,A,Conductivity,umhos/cm,112,
804,03-01-00,1,A,Conductivity,umhos/cm,106.5,
804,07-02-00,2,A,Conductivity,umhos/cm,91.9,
804,06-03-00,3,A,Conductivity,umhos/cm,120.1,
804,03-04-00,4,A,Conductivity,umhos/cm,0,
804,20-04-00,4,A,Conductivity,umhos/cm,99.1,
804,01-05-00,5,A,Conductivity,umhos/cm,100.8,
804,06-06-00,6,A,Conductivity,umhos/cm,107.8,
804,03-07-00,7,A,Conductivity,umhos/cm,102.6,
804,05-09-00,9,A,Conductivity,umhos/cm,100.9,
804,02-10-00,10,A,Conductivity,umhos/cm,99.6,
804,30-10-00,10,A,Conductivity,umhos/cm,99.2,
804,05-12-00,12,A,Conductivity,umhos/cm,98.1,
804,29-01-01,1,A,Conductivity,umhos/cm,98.5,
804,02-04-01,4,A,Conductivity,umhos/cm,95.5,
804,02-04-01,4,A,Conductivity,umhos/cm,95.5,
804,01-05-01,5,A,Conductivity,umhos/cm,105,
804,29-05-01,5,A,Conductivity,umhos/cm,100,
804,18-06-01,6,A,Conductivity,umhos/cm,98.8,
804,03-07-01,7,A,Conductivity,umhos/cm,102,
804,16-07-01,7,A,Conductivity,umhos/cm,102.5,
804,06-08-01,8,A,Conductivity,umhos/cm,102,
804,17-09-01,9,A,Conductivity,umhos/cm,94.5,
804,01-10-01,10,A,Conductivity,umhos/cm,111,
804,04-03-02,3,A,Conductivity,umhos/cm,96.6,
804,19-03-02,3,A,Conductivity,umhos/cm,96.1,
804,20-05-02,5,A,Conductivity,umhos/cm,99.4,
